Case ID,Date,Register Request,StartTime1,EndTime1,Resource1,Cost1,Check Date,StartTime2,EndTime2,Resource2,Cost2,Audit Mode ,StartTime3,EndTime3,Resource3,Cost3,Manual Review,StartTime4,EndTime4,Resource4,Cost4,Review the Reason,StartTime5,EndTime5,Resource5,Cost5,Check Ticket,StartTime6,EndTime6,Resource6,Cost6,Examine Casually,StartTime7,EndTime7,Resource7,Cost7,Examine Thoroughly,StartTime8,EndTime8,Resource8,Cost8,Decide,StartTime9,EndTime9,Resource9,Cost9,Accept,StartTime10,EndTime10,Resource10,Cost10,Reject,StartTime11,EndTime11,Resource11,Cost11,Reapply,StartTime12,EndTime12,Resource12,Cost12
7098,2018/10/20,Other,9:02:14,9:02:14,None,0,Yes,9:02:19,9:02:19,None,0,Manual review,9:02:21,9:02:21,None,0,Accept,9:04:29,9:25:31,Senior staff,116.8518519,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,1,9:25:37,9:31:03,Intermediate staff,15.09259259,0,0,0,None,0,0,0,0,None,0
7099,2018/10/20,Flight cancellation,9:02:31,9:02:31,None,0,Yes,9:02:36,9:02:36,None,0,Normal review,9:02:42,9:02:42,None,0,None,0,0,None,0,Real,9:14:54,9:15:55,Junior staff,1.412037037,Real,9:16:00,9:17:27,Junior staff,2.013888889,Pass,9:16:00,9:17:18,Junior staff,1.805555556,None,0,0,None,0,Accept,9:17:31,9:19:50,Senior staff,12.87037037,1,9:19:53,9:29:45,Intermediate staff,27.40740741,0,0,0,None,0,0,0,0,None,0
7100,2018/10/20,Flight cancellation,9:02:59,9:02:59,None,0,Yes,9:03:04,9:03:04,None,0,Normal review,9:03:06,9:03:06,None,0,None,0,0,None,0,Real,9:11:41,9:13:37,Junior staff,2.685185185,Real,9:13:42,9:15:25,Junior staff,2.384259259,Pass,9:13:43,9:15:29,Junior staff,2.453703704,None,0,0,None,0,Accept,9:15:33,9:17:51,Senior staff,12.77777778,1,9:17:57,9:24:59,Intermediate staff,19.53703704,0,0,0,None,0,0,0,0,None,0
7101,2018/10/20,Flight cancellation,9:03:03,9:03:03,None,0,Yes,9:03:07,9:03:07,None,0,Normal review,9:03:12,9:03:12,None,0,None,0,0,None,0,Real,9:17:32,9:18:15,Junior staff,0.99537037,Real,9:18:18,9:20:01,Junior staff,2.384259259,Pass,9:18:18,9:19:16,Junior staff,1.342592593,None,0,0,None,0,Accept,9:20:06,9:25:26,Senior staff,29.62962963,1,9:25:29,9:35:19,Intermediate staff,27.31481481,0,0,0,None,0,0,0,0,None,0
7102,2018/10/20,Flight cancellation,9:03:29,9:03:29,None,0,Yes,9:03:31,9:03:31,None,0,Normal review,9:03:36,9:03:36,None,0,None,0,0,None,0,Real,9:16:03,9:16:53,Junior staff,1.157407407,Real,9:16:57,9:17:56,Junior staff,1.365740741,Pass,9:16:57,9:18:26,Junior staff,2.060185185,None,0,0,None,0,Accept,9:18:31,9:28:14,Senior staff,53.98148148,1,9:28:19,9:35:19,Intermediate staff,19.44444444,0,0,0,None,0,0,0,0,None,0
7103,2018/10/20,Flight cancellation,9:04:10,9:04:10,None,0,Yes,9:04:14,9:04:14,None,0,Normal review,9:04:16,9:04:16,None,0,None,0,0,None,0,Real,9:14:04,9:14:59,Junior staff,1.273148148,Real,9:15:05,9:16:04,Junior staff,1.365740741,Pass,9:15:05,9:16:21,Junior staff,1.759259259,None,0,0,None,0,Accept,9:16:22,9:22:49,Senior staff,35.83333333,1,9:22:50,9:30:09,Intermediate staff,20.32407407,0,0,0,None,0,0,0,0,None,0
7104,2018/10/20,Flight delay,9:04:27,9:04:27,None,0,Yes,9:04:28,9:04:28,None,0,Normal review,9:04:29,9:04:29,None,0,None,0,0,None,0,Real,9:18:33,9:20:22,Junior staff,2.523148148,Real,9:20:28,9:22:00,Junior staff,2.12962963,Pass,9:20:27,9:20:52,Junior staff,0.578703704,None,0,0,None,0,Accept,9:22:02,9:29:52,Senior staff,43.51851852,1,9:29:57,9:35:51,Intermediate staff,16.38888889,0,0,0,None,0,0,0,0,None,0
7105,2018/10/20,Flight cancellation,9:04:46,9:04:46,None,0,Yes,9:04:51,9:04:51,None,0,Normal review,9:04:57,9:04:57,None,0,None,0,0,None,0,Fake,9:27:06,9:28:33,Junior staff,2.013888889,Real,9:28:35,9:29:24,Junior staff,1.134259259,None,0,0,None,0,Fail,9:28:36,9:37:04,Intermediate staff,23.51851852,Reapply,9:37:07,9:46:22,Senior staff,51.38888889,0,0,0,None,0,0,0,0,None,0,1,9:46:23,9:47:41,Junior staff,1.805555556
7106,2018/10/20,Flight delay,9:04:55,9:04:55,None,0,Yes,9:05:00,9:05:00,None,0,Normal review,9:05:03,9:05:03,None,0,None,0,0,None,0,Real,9:24:19,9:25:16,Junior staff,1.319444444,Real,9:25:19,9:26:20,Junior staff,1.412037037,Pass,9:25:19,9:26:56,Junior staff,2.24537037,None,0,0,None,0,Accept,9:26:57,9:30:27,Senior staff,19.44444444,1,9:30:29,9:39:39,Intermediate staff,25.46296296,0,0,0,None,0,0,0,0,None,0
7107,2018/10/20,Flight cancellation,9:04:57,9:04:57,None,0,Yes,9:05:01,9:05:01,None,0,Normal review,9:05:04,9:05:04,None,0,None,0,0,None,0,Real,9:18:18,9:20:13,Junior staff,2.662037037,Real,9:20:18,9:22:11,Junior staff,2.615740741,Pass,9:20:14,9:20:50,Junior staff,0.833333333,None,0,0,None,0,Accept,9:22:12,9:30:56,Senior staff,48.51851852,1,9:31:00,9:40:57,Intermediate staff,27.63888889,0,0,0,None,0,0,0,0,None,0
7108,2018/10/20,Flight cancellation,9:05:09,9:05:09,None,0,Yes,9:05:13,9:05:13,None,0,Normal review,9:05:14,9:05:14,None,0,None,0,0,None,0,Real,9:23:22,9:24:06,Junior staff,1.018518519,Real,9:24:11,9:24:42,Junior staff,0.717592593,Pass,9:24:08,9:25:56,Junior staff,2.5,None,0,0,None,0,Accept,9:26:01,9:33:58,Senior staff,44.16666667,1,9:34:01,9:40:10,Intermediate staff,17.08333333,0,0,0,None,0,0,0,0,None,0
7109,2018/10/20,Flight cancellation,9:05:10,9:05:10,None,0,Yes,9:05:14,9:05:14,None,0,Normal review,9:05:16,9:05:16,None,0,None,0,0,None,0,Real,9:35:00,9:35:38,Junior staff,0.87962963,Real,9:35:40,9:37:22,Junior staff,2.361111111,Pass,9:35:43,9:36:09,Junior staff,0.601851852,None,0,0,None,0,Accept,9:37:25,9:47:09,Senior staff,54.07407407,1,9:47:14,9:53:02,Intermediate staff,16.11111111,0,0,0,None,0,0,0,0,None,0
7110,2018/10/20,Flight cancellation,9:05:16,9:05:16,None,0,Yes,9:05:19,9:05:19,None,0,Normal review,9:05:24,9:05:24,None,0,None,0,0,None,0,Real,9:28:38,9:29:36,Junior staff,1.342592593,Real,9:29:42,9:30:54,Junior staff,1.666666667,Pass,9:29:39,9:30:59,Junior staff,1.851851852,None,0,0,None,0,Accept,9:31:02,9:40:53,Senior staff,54.72222222,1,9:40:58,9:47:50,Intermediate staff,19.07407407,0,0,0,None,0,0,0,0,None,0
7111,2018/10/20,Flight cancellation,9:05:32,9:05:32,None,0,Yes,9:05:38,9:05:38,None,0,Normal review,9:05:43,9:05:43,None,0,None,0,0,None,0,Real,9:09:23,9:11:17,Junior staff,2.638888889,Real,9:11:21,9:12:32,Junior staff,1.643518519,Pass,9:11:21,9:11:54,Junior staff,0.763888889,None,0,0,None,0,Accept,9:12:33,9:15:40,Senior staff,17.31481481,1,9:15:45,9:21:19,Intermediate staff,15.46296296,0,0,0,None,0,0,0,0,None,0
7112,2018/10/20,Flight cancellation,9:06:08,9:06:08,None,0,Yes,9:06:09,9:06:09,None,0,Normal review,9:06:12,9:06:12,None,0,None,0,0,None,0,Real,9:29:51,9:31:18,Junior staff,2.013888889,Real,9:31:24,9:32:50,Junior staff,1.990740741,Pass,9:31:23,9:33:16,Junior staff,2.615740741,None,0,0,None,0,Accept,9:33:22,9:42:15,Senior staff,49.35185185,1,9:42:21,9:49:47,Intermediate staff,20.64814815,0,0,0,None,0,0,0,0,None,0
7113,2018/10/20,Flight cancellation,9:06:24,9:06:24,None,0,Yes,9:06:25,9:06:25,None,0,Normal review,9:06:30,9:06:30,None,0,None,0,0,None,0,Fake,9:11:37,9:12:46,Junior staff,1.597222222,Real,9:12:48,9:13:31,Junior staff,0.99537037,None,0,0,None,0,Fail,9:12:51,9:18:36,Intermediate staff,15.97222222,Reapply,9:18:38,9:24:44,Senior staff,33.88888889,0,0,0,None,0,0,0,0,None,0,1,9:24:49,9:25:36,Junior staff,1.087962963
7114,2018/10/20,Flight cancellation,9:06:25,9:06:25,None,0,Yes,9:06:29,9:06:29,None,0,Normal review,9:06:31,9:06:31,None,0,None,0,0,None,0,Real,9:28:27,9:30:24,Junior staff,2.708333333,Real,9:30:30,9:31:14,Junior staff,1.018518519,Pass,9:30:27,9:31:17,Junior staff,1.157407407,None,0,0,None,0,Accept,9:31:18,9:33:53,Senior staff,14.35185185,1,9:33:56,9:42:12,Intermediate staff,22.96296296,0,0,0,None,0,0,0,0,None,0
7115,2018/10/20,Flight cancellation,9:06:41,9:06:41,None,0,Yes,9:06:46,9:06:46,None,0,Normal review,9:06:48,9:06:48,None,0,None,0,0,None,0,Real,9:28:28,9:29:59,Junior staff,2.106481481,Real,9:30:05,9:31:36,Junior staff,2.106481481,Pass,9:30:04,9:31:26,Junior staff,1.898148148,None,0,0,None,0,Accept,9:31:37,9:34:51,Senior staff,17.96296296,1,9:34:52,9:42:04,Intermediate staff,20,0,0,0,None,0,0,0,0,None,0
7116,2018/10/20,Flight cancellation,9:06:44,9:06:44,None,0,Yes,9:06:47,9:06:47,None,0,Normal review,9:06:48,9:06:48,None,0,None,0,0,None,0,Real,9:08:43,9:09:45,Junior staff,1.435185185,Real,9:09:51,9:10:51,Junior staff,1.388888889,Pass,9:09:47,9:11:11,Junior staff,1.944444444,None,0,0,None,0,Accept,9:11:15,9:14:38,Senior staff,18.7962963,1,9:14:44,9:20:49,Intermediate staff,16.89814815,0,0,0,None,0,0,0,0,None,0
7117,2018/10/20,Flight cancellation,9:06:55,9:06:55,None,0,Yes,9:06:56,9:06:56,None,0,Normal review,9:07:00,9:07:00,None,0,None,0,0,None,0,Fake,9:33:11,9:34:10,Junior staff,1.365740741,Real,9:34:14,9:35:48,Junior staff,2.175925926,None,0,0,None,0,Fail,9:34:12,9:48:15,Intermediate staff,39.02777778,Reject,9:48:18,9:50:49,Senior staff,13.98148148,0,0,0,None,0,1,9:50:54,9:52:06,Junior staff,1.666666667,0,0,0,None,0
7118,2018/10/20,Flight cancellation,9:06:59,9:06:59,None,0,Yes,9:07:00,9:07:00,None,0,Normal review,9:07:02,9:07:02,None,0,None,0,0,None,0,Fake,9:13:05,9:14:42,Junior staff,2.24537037,Real,9:14:44,9:15:52,Junior staff,1.574074074,None,0,0,None,0,Fail,9:14:46,9:20:52,Intermediate staff,16.94444444,Reapply,9:20:54,9:27:10,Senior staff,34.81481481,0,0,0,None,0,0,0,0,None,0,1,9:27:16,9:28:42,Junior staff,1.990740741
7119,2018/10/20,Flight cancellation,9:07:21,9:07:21,None,0,Yes,9:07:22,9:07:22,None,0,Normal review,9:07:23,9:07:23,None,0,None,0,0,None,0,Real,9:26:07,9:26:41,Junior staff,0.787037037,Real,9:26:42,9:28:20,Junior staff,2.268518519,Pass,9:26:46,9:27:23,Junior staff,0.856481481,None,0,0,None,0,Accept,9:28:24,9:37:42,Senior staff,51.66666667,1,9:37:45,9:44:36,Intermediate staff,19.02777778,0,0,0,None,0,0,0,0,None,0
7120,2018/10/20,Flight cancellation,9:07:31,9:07:31,None,0,Yes,9:07:36,9:07:36,None,0,Normal review,9:07:38,9:07:38,None,0,None,0,0,None,0,Real,9:08:56,9:09:29,Junior staff,0.763888889,Real,9:09:34,9:10:14,Junior staff,0.925925926,Pass,9:09:33,9:11:25,Junior staff,2.592592593,None,0,0,None,0,Accept,9:11:27,9:18:11,Senior staff,37.40740741,1,9:18:12,9:24:02,Intermediate staff,16.2037037,0,0,0,None,0,0,0,0,None,0
7121,2018/10/20,Flight cancellation,9:07:43,9:07:43,None,0,Yes,9:07:48,9:07:48,None,0,Normal review,9:07:51,9:07:51,None,0,None,0,0,None,0,Real,9:27:02,9:27:33,Junior staff,0.717592593,Real,9:27:38,9:29:12,Junior staff,2.175925926,Pass,9:27:35,9:28:17,Junior staff,0.972222222,None,0,0,None,0,Accept,9:29:15,9:31:32,Senior staff,12.68518519,1,9:31:38,9:39:30,Intermediate staff,21.85185185,0,0,0,None,0,0,0,0,None,0
7122,2018/10/20,Flight cancellation,9:07:50,9:07:50,None,0,Yes,9:07:54,9:07:54,None,0,Normal review,9:07:57,9:07:57,None,0,None,0,0,None,0,Real,9:25:07,9:26:36,Junior staff,2.060185185,Real,9:26:38,9:27:56,Junior staff,1.805555556,Pass,9:26:39,9:27:27,Junior staff,1.111111111,None,0,0,None,0,Accept,9:28:01,9:37:37,Senior staff,53.33333333,1,9:37:40,9:44:35,Intermediate staff,19.21296296,0,0,0,None,0,0,0,0,None,0
7123,2018/10/20,Flight cancellation,9:07:56,9:07:56,None,0,Yes,9:08:00,9:08:00,None,0,Normal review,9:08:06,9:08:06,None,0,None,0,0,None,0,Real,9:09:04,9:10:15,Junior staff,1.643518519,Real,9:10:17,9:11:52,Junior staff,2.199074074,Fail,9:10:19,9:11:12,Junior staff,1.226851852,None,0,0,None,0,Reject,9:11:58,9:16:04,Senior staff,22.77777778,0,0,0,None,0,1,9:16:08,9:17:06,Junior staff,1.342592593,0,0,0,None,0
7124,2018/10/20,Flight cancellation,9:07:58,9:07:58,None,0,Yes,9:08:02,9:08:02,None,0,Normal review,9:08:06,9:08:06,None,0,None,0,0,None,0,Real,9:35:32,9:36:40,Junior staff,1.574074074,Real,9:36:41,9:37:27,Junior staff,1.064814815,Pass,9:36:45,9:37:31,Junior staff,1.064814815,None,0,0,None,0,Accept,9:37:36,9:41:27,Senior staff,21.38888889,1,9:41:31,9:47:57,Intermediate staff,17.87037037,0,0,0,None,0,0,0,0,None,0
7125,2018/10/20,Flight cancellation,9:08:04,9:08:04,None,0,Yes,9:08:09,9:08:09,None,0,Normal review,9:08:14,9:08:14,None,0,None,0,0,None,0,Real,9:13:56,9:15:33,Junior staff,2.24537037,Real,9:15:36,9:16:37,Junior staff,1.412037037,Pass,9:15:36,9:16:20,Junior staff,1.018518519,None,0,0,None,0,Accept,9:16:39,9:25:27,Senior staff,48.88888889,1,9:25:30,9:32:45,Intermediate staff,20.13888889,0,0,0,None,0,0,0,0,None,0
7126,2018/10/20,Flight cancellation,9:08:35,9:08:35,None,0,Yes,9:08:36,9:08:36,None,0,Normal review,9:08:37,9:08:37,None,0,None,0,0,None,0,Real,9:12:21,9:13:51,Junior staff,2.083333333,Real,9:13:54,9:15:17,Junior staff,1.921296296,Pass,9:13:53,9:15:23,Junior staff,2.083333333,None,0,0,None,0,Accept,9:15:28,9:19:17,Senior staff,21.2037037,1,9:19:23,9:27:30,Intermediate staff,22.5462963,0,0,0,None,0,0,0,0,None,0
7127,2018/10/20,Flight cancellation,9:08:51,9:08:51,None,0,Yes,9:08:56,9:08:56,None,0,Normal review,9:08:59,9:08:59,None,0,None,0,0,None,0,Real,9:13:49,9:15:00,Junior staff,1.643518519,Fake,9:15:03,9:15:50,Junior staff,1.087962963,Fail,9:15:05,9:16:29,Junior staff,1.944444444,None,0,0,None,0,Reject,9:16:33,9:26:12,Senior staff,53.61111111,0,0,0,None,0,1,9:26:13,9:27:01,Junior staff,1.111111111,0,0,0,None,0
7128,2018/10/20,Flight cancellation,9:09:34,9:09:34,None,0,Yes,9:09:37,9:09:37,None,0,Normal review,9:09:43,9:09:43,None,0,None,0,0,None,0,Real,9:13:00,9:14:18,Junior staff,1.805555556,Real,9:14:22,9:15:14,Junior staff,1.203703704,Pass,9:14:21,9:15:44,Junior staff,1.921296296,None,0,0,None,0,Accept,9:15:47,9:20:41,Senior staff,27.22222222,1,9:20:45,9:27:51,Intermediate staff,19.72222222,0,0,0,None,0,0,0,0,None,0
7129,2018/10/20,Flight cancellation,9:09:40,9:09:40,None,0,Yes,9:09:41,9:09:41,None,0,Normal review,9:09:42,9:09:42,None,0,None,0,0,None,0,Real,9:34:38,9:35:31,Junior staff,1.226851852,Real,9:35:33,9:36:11,Junior staff,0.87962963,Pass,9:35:35,9:37:01,Junior staff,1.990740741,None,0,0,None,0,Accept,9:37:03,9:44:35,Senior staff,41.85185185,1,9:44:39,9:53:53,Intermediate staff,25.64814815,0,0,0,None,0,0,0,0,None,0
7130,2018/10/20,Flight cancellation,9:10:44,9:10:44,None,0,Yes,9:10:45,9:10:45,None,0,Normal review,9:10:51,9:10:51,None,0,None,0,0,None,0,Fake,9:24:16,9:25:41,Junior staff,1.967592593,Real,9:25:42,9:26:13,Junior staff,0.717592593,None,0,0,None,0,Fail,9:25:44,9:37:46,Intermediate staff,33.42592593,Reapply,9:37:50,9:40:05,Senior staff,12.5,0,0,0,None,0,0,0,0,None,0,1,9:40:10,9:40:51,Junior staff,0.949074074
7131,2018/10/20,Flight cancellation,9:10:46,9:10:46,None,0,Yes,9:10:51,9:10:51,None,0,Normal review,9:10:55,9:10:55,None,0,None,0,0,None,0,Fake,9:36:59,9:37:32,Junior staff,0.763888889,Real,9:37:35,9:38:14,Junior staff,0.902777778,None,0,0,None,0,Fail,9:37:34,9:46:44,Intermediate staff,25.46296296,Reapply,9:46:50,9:49:40,Senior staff,15.74074074,0,0,0,None,0,0,0,0,None,0,1,9:49:45,9:50:38,Junior staff,1.226851852
7132,2018/10/20,Flight cancellation,9:11:18,9:11:18,None,0,Yes,9:11:22,9:11:22,None,0,Normal review,9:11:27,9:11:27,None,0,None,0,0,None,0,Real,9:22:52,9:23:30,Junior staff,0.87962963,Real,9:23:33,9:24:43,Junior staff,1.62037037,Pass,9:23:32,9:25:17,Junior staff,2.430555556,None,0,0,None,0,Accept,9:25:19,9:31:46,Senior staff,35.83333333,1,9:31:49,9:40:33,Intermediate staff,24.25925926,0,0,0,None,0,0,0,0,None,0
7133,2018/10/20,Flight cancellation,9:11:26,9:11:26,None,0,Yes,9:11:32,9:11:32,None,0,Normal review,9:11:37,9:11:37,None,0,None,0,0,None,0,Real,9:21:11,9:22:56,Junior staff,2.430555556,Real,9:22:59,9:24:11,Junior staff,1.666666667,Pass,9:22:59,9:24:50,Junior staff,2.569444444,None,0,0,None,0,Accept,9:24:51,9:27:38,Senior staff,15.46296296,1,9:27:39,9:33:45,Intermediate staff,16.94444444,0,0,0,None,0,0,0,0,None,0
7134,2018/10/20,Flight cancellation,9:11:34,9:11:34,None,0,Yes,9:11:37,9:11:37,None,0,Normal review,9:11:39,9:11:39,None,0,None,0,0,None,0,Real,9:25:29,9:26:44,Junior staff,1.736111111,Real,9:26:46,9:28:37,Junior staff,2.569444444,Pass,9:26:47,9:28:29,Junior staff,2.361111111,None,0,0,None,0,Accept,9:28:41,9:31:10,Senior staff,13.7962963,1,9:31:12,9:36:35,Intermediate staff,14.9537037,0,0,0,None,0,0,0,0,None,0
7135,2018/10/20,Flight delay,9:11:40,9:11:40,None,0,Yes,9:11:45,9:11:45,None,0,Normal review,9:11:50,9:11:50,None,0,None,0,0,None,0,Real,9:25:02,9:26:47,Junior staff,2.430555556,Real,9:26:51,9:28:23,Junior staff,2.12962963,Pass,9:26:49,9:27:19,Junior staff,0.694444444,None,0,0,None,0,Accept,9:28:28,9:37:46,Senior staff,51.66666667,1,9:37:51,9:45:11,Intermediate staff,20.37037037,0,0,0,None,0,0,0,0,None,0
7136,2018/10/20,Flight cancellation,9:11:49,9:11:49,None,0,Yes,9:11:51,9:11:51,None,0,Normal review,9:11:57,9:11:57,None,0,None,0,0,None,0,Real,9:19:02,9:19:50,Junior staff,1.111111111,Real,9:19:53,9:20:52,Junior staff,1.365740741,Pass,9:19:54,9:21:22,Junior staff,2.037037037,None,0,0,None,0,Accept,9:21:27,9:29:14,Senior staff,43.24074074,1,9:29:18,9:35:55,Intermediate staff,18.37962963,0,0,0,None,0,0,0,0,None,0
7137,2018/10/20,Flight cancellation,9:12:00,9:12:00,None,0,Yes,9:12:03,9:12:03,None,0,Normal review,9:12:09,9:12:09,None,0,None,0,0,None,0,Real,9:22:46,9:24:35,Junior staff,2.523148148,Real,9:24:37,9:25:54,Junior staff,1.782407407,Pass,9:24:40,9:25:45,Junior staff,1.50462963,None,0,0,None,0,Accept,9:25:58,9:32:25,Senior staff,35.83333333,1,9:32:27,9:42:07,Intermediate staff,26.85185185,0,0,0,None,0,0,0,0,None,0
7138,2018/10/20,Flight cancellation,9:12:11,9:12:11,None,0,Yes,9:12:13,9:12:13,None,0,Normal review,9:12:18,9:12:18,None,0,None,0,0,None,0,Real,9:16:39,9:17:37,Junior staff,1.342592593,Real,9:17:41,9:19:33,Junior staff,2.592592593,Pass,9:17:40,9:18:13,Junior staff,0.763888889,None,0,0,None,0,Accept,9:19:38,9:23:04,Senior staff,19.07407407,1,9:23:08,9:31:32,Intermediate staff,23.33333333,0,0,0,None,0,0,0,0,None,0
7139,2018/10/20,Flight cancellation,9:12:13,9:12:13,None,0,Yes,9:12:17,9:12:17,None,0,Normal review,9:12:19,9:12:19,None,0,None,0,0,None,0,Real,9:27:33,9:29:18,Junior staff,2.430555556,Real,9:29:19,9:30:30,Junior staff,1.643518519,Pass,9:29:19,9:31:08,Junior staff,2.523148148,None,0,0,None,0,Accept,9:31:13,9:41:06,Senior staff,54.90740741,1,9:41:08,9:49:04,Intermediate staff,22.03703704,0,0,0,None,0,0,0,0,None,0
7140,2018/10/20,Flight cancellation,9:12:19,9:12:19,None,0,Yes,9:12:22,9:12:22,None,0,Normal review,9:12:26,9:12:26,None,0,None,0,0,None,0,Real,9:37:44,9:39:33,Junior staff,2.523148148,Real,9:39:36,9:40:20,Junior staff,1.018518519,Pass,9:39:37,9:40:20,Junior staff,0.99537037,None,0,0,None,0,Accept,9:40:26,9:46:17,Senior staff,32.5,1,9:46:21,9:54:39,Intermediate staff,23.05555556,0,0,0,None,0,0,0,0,None,0
7141,2018/10/20,Flight delay,9:12:22,9:12:22,None,0,Yes,9:12:24,9:12:24,None,0,Normal review,9:12:27,9:12:27,None,0,None,0,0,None,0,Real,9:37:33,9:39:05,Junior staff,2.12962963,Real,9:39:10,9:40:10,Junior staff,1.388888889,Pass,9:39:10,9:40:23,Junior staff,1.689814815,None,0,0,None,0,Accept,9:40:26,9:44:38,Senior staff,23.33333333,1,9:44:40,9:54:31,Intermediate staff,27.36111111,0,0,0,None,0,0,0,0,None,0
7142,2018/10/20,Flight cancellation,9:12:24,9:12:24,None,0,Yes,9:12:26,9:12:26,None,0,Normal review,9:12:30,9:12:30,None,0,None,0,0,None,0,Real,9:36:51,9:37:26,Junior staff,0.810185185,Real,9:37:29,9:38:03,Junior staff,0.787037037,Pass,9:37:32,9:38:23,Junior staff,1.180555556,None,0,0,None,0,Accept,9:38:26,9:48:06,Senior staff,53.7037037,1,9:48:08,9:53:13,Intermediate staff,14.12037037,0,0,0,None,0,0,0,0,None,0
7143,2018/10/20,Flight cancellation,9:12:29,9:12:29,None,0,Yes,9:12:35,9:12:35,None,0,Normal review,9:12:38,9:12:38,None,0,None,0,0,None,0,Real,9:17:28,9:18:40,Junior staff,1.666666667,Real,9:18:43,9:19:14,Junior staff,0.717592593,Pass,9:18:42,9:19:38,Junior staff,1.296296296,None,0,0,None,0,Accept,9:19:39,9:27:31,Senior staff,43.7037037,1,9:27:36,9:32:55,Intermediate staff,14.76851852,0,0,0,None,0,0,0,0,None,0
7144,2018/10/20,Flight cancellation,9:12:50,9:12:50,None,0,Yes,9:12:54,9:12:54,None,0,Normal review,9:12:57,9:12:57,None,0,None,0,0,None,0,Real,9:23:52,9:24:53,Junior staff,1.412037037,Real,9:24:58,9:26:07,Junior staff,1.597222222,Pass,9:24:58,9:25:43,Junior staff,1.041666667,None,0,0,None,0,Accept,9:26:13,9:31:57,Senior staff,31.85185185,1,9:32:03,9:39:10,Intermediate staff,19.76851852,0,0,0,None,0,0,0,0,None,0
7145,2018/10/20,Flight cancellation,9:13:09,9:13:09,None,0,Yes,9:13:12,9:13:12,None,0,Normal review,9:13:16,9:13:16,None,0,None,0,0,None,0,Real,9:37:58,9:38:44,Junior staff,1.064814815,Real,9:38:47,9:39:51,Junior staff,1.481481481,Pass,9:38:50,9:40:18,Junior staff,2.037037037,None,0,0,None,0,Accept,9:40:22,9:50:12,Senior staff,54.62962963,1,9:50:14,10:00:12,Intermediate staff,27.68518519,0,0,0,None,0,0,0,0,None,0
7146,2018/10/20,Flight cancellation,9:14:08,9:14:08,None,0,Yes,9:14:13,9:14:13,None,0,Normal review,9:14:15,9:14:15,None,0,None,0,0,None,0,Real,9:42:00,9:43:45,Junior staff,2.430555556,Fake,9:43:48,9:44:24,Junior staff,0.833333333,Fail,9:43:51,9:45:40,Junior staff,2.523148148,None,0,0,None,0,Reject,9:45:45,9:51:49,Senior staff,33.7037037,0,0,0,None,0,1,9:51:53,9:53:11,Junior staff,1.805555556,0,0,0,None,0
7147,2018/10/20,Flight cancellation,9:14:51,9:14:51,None,0,Yes,9:14:57,9:14:57,None,0,Normal review,9:15:00,9:15:00,None,0,None,0,0,None,0,Real,9:34:37,9:35:37,Junior staff,1.388888889,Real,9:35:40,9:36:11,Junior staff,0.717592593,Pass,9:35:39,9:36:43,Junior staff,1.481481481,None,0,0,None,0,Accept,9:36:49,9:43:51,Senior staff,39.07407407,1,9:43:56,9:53:32,Intermediate staff,26.66666667,0,0,0,None,0,0,0,0,None,0
7148,2018/10/20,Flight cancellation,9:14:51,9:14:51,None,0,Yes,9:14:54,9:14:54,None,0,Normal review,9:14:56,9:14:56,None,0,None,0,0,None,0,Real,9:33:12,9:34:47,Junior staff,2.199074074,Real,9:34:51,9:36:37,Junior staff,2.453703704,Pass,9:34:51,9:35:33,Junior staff,0.972222222,None,0,0,None,0,Accept,9:36:42,9:45:42,Senior staff,50,1,9:45:46,9:52:01,Intermediate staff,17.36111111,0,0,0,None,0,0,0,0,None,0
7149,2018/10/20,Flight cancellation,9:15:39,9:15:39,None,0,Yes,9:15:43,9:15:43,None,0,Normal review,9:15:45,9:15:45,None,0,None,0,0,None,0,Real,9:40:44,9:42:41,Junior staff,2.708333333,Real,9:42:44,9:44:09,Junior staff,1.967592593,Pass,9:42:42,9:44:30,Junior staff,2.5,None,0,0,None,0,Accept,9:44:32,9:50:04,Senior staff,30.74074074,1,9:50:06,9:59:13,Intermediate staff,25.32407407,0,0,0,None,0,0,0,0,None,0
7150,2018/10/20,Flight cancellation,9:16:33,9:16:33,None,0,Yes,9:16:35,9:16:35,None,0,Normal review,9:16:38,9:16:38,None,0,None,0,0,None,0,Real,9:31:48,9:32:19,Junior staff,0.717592593,Real,9:32:25,9:34:17,Junior staff,2.592592593,Pass,9:32:23,9:33:01,Junior staff,0.87962963,None,0,0,None,0,Accept,9:34:22,9:41:38,Senior staff,40.37037037,1,9:41:40,9:49:48,Intermediate staff,22.59259259,0,0,0,None,0,0,0,0,None,0
7151,2018/10/20,Flight cancellation,9:16:51,9:16:51,None,0,Yes,9:16:56,9:16:56,None,0,Normal review,9:16:58,9:16:58,None,0,None,0,0,None,0,Real,9:19:45,9:21:18,Junior staff,2.152777778,Real,9:21:20,9:22:19,Junior staff,1.365740741,Pass,9:21:19,9:22:36,Junior staff,1.782407407,None,0,0,None,0,Accept,9:22:37,9:25:47,Senior staff,17.59259259,1,9:25:50,9:33:53,Intermediate staff,22.36111111,0,0,0,None,0,0,0,0,None,0
